"sampleID","cruise_number","month","year","station_code","net_type","sample_date","sample_time","dec_lat","dec_long","station_depth_m","transect_name","station_number","station","n_cr_s","day_night","X","Y","total_sum_of_final_carbon_mg_m3"
"GH21_2013-06-23",48,"June",2013,"062313GH21","Bongo",2013-06-23,1899-12-31 16:06:00,47,-124.69,110,"Grays Harbor",21,"GH21","N","D",371.518051707986,5206.55011502608,0
"GH21_2014-06-23",49,"June",2014,"062314GH21","Bongo",2014-06-23,1899-12-31 14:22:00,47,-124.69,109,"Grays Harbor",21,"GH21","N","D",371.518051707986,5206.55011502608,0
"GH21_2015-06-24",52,"June",2015,"062415GH21","Bongo",2015-06-24,1899-12-31 18:23:00,47,-124.69,111,"Grays Harbor",21,"GH21","N","D",371.518051707986,5206.55011502608,0.00682119166781696
"GH21_2016-06-25",55,"June",2016,"062516GH21","Bongo",2016-06-25,1899-12-31 16:41:00,47,-124.69,111,"Grays Harbor",21,"GH21","N","D",371.518051707986,5206.55011502608,0.162028080606697
"GH21_2017-06-24",57,"June",2017,"062417GH21","Bongo",2017-06-24,1899-12-31 15:46:00,47,-124.69,113,"Grays Harbor",21,"GH21","N","D",371.518051707986,5206.55011502608,0.007088070009259
"GH21_2018-06-23",60,"June",2018,"062318GH21","Bongo",2018-06-23,1899-12-31 16:13:00,47,-124.69,108,"Grays Harbor",21,"GH21","N","D",371.518051707986,5206.55011502608,0
"GH21_2019-06-23",62,"June",2019,"062319GH21","Bongo",2019-06-23,1899-12-31 17:19:00,47,-124.69,112,"Grays Harbor",21,"GH21","N","D",371.518051707986,5206.55011502608,0.0120965939072524
"GH21_2020-06-23",63,"June",2020,"062320GH21","Bongo",2020-06-23,1899-12-31 14:59:00,47,-124.69,110,"Grays Harbor",21,"GH21","N","D",371.518051707986,5206.55011502608,0.0139900855158664
"GH21_2021-06-23",65,"June",2021,"062321GH21","Bongo",2021-06-23,1899-12-31 16:27:00,47,-124.69,112,"Grays Harbor",21,"GH21","N","D",371.518051707986,5206.55011502608,0.021979500912092
"GH21_2022-06-23",67,"June",2022,"062322GH21","Bongo",2022-06-23,1899-12-31 17:00:00,47,-124.69,113,"Grays Harbor",21,"GH21","N","D",371.518051707986,5206.55011502608,0
"GH21_2023-06-24",69,"June",2023,"062423GH21","Bongo",2023-06-24,1899-12-31 16:25:00,47,-124.69,111,"Grays Harbor",21,"GH21","N","D",371.518051707986,5206.55011502608,0.0210581311680159
"GH26_1999-06-17",4,"June",1999,"061799GH26","Meter",1999-06-17,1899-12-31 15:20:00,47,-124.81,153.6192,"Grays Harbor",26,"GH26","N","D",362.395274395468,5206.75396270643,0
"GH26_2000-06-24",7,"June",2000,"062400GH26D","Meter",2000-06-24,1899-12-31 17:02:00,47,-124.81,143,"Grays Harbor",26,"GH26","N","D",362.395274395468,5206.75396270643,0.000471248951654332
"GH26_2001-06-26",10,"June",2001,"062601GH26","Bongo",2001-06-26,1899-12-31 16:16:00,47,-124.81,153,"Grays Harbor",26,"GH26","N","D",362.395274395468,5206.75396270643,0
"GH26_2002-06-26",13,"June",2002,"062602GH26","Bongo",2002-06-26,1899-12-31 16:43:00,47,-124.81,150,"Grays Harbor",26,"GH26","N","D",362.395274395468,5206.75396270643,0.0133620913623499
"GH26_2003-06-26",16,"June",2003,"062603GH26","Bongo",2003-06-26,1899-12-31 19:38:00,47,-124.81,149,"Grays Harbor",26,"GH26","N","D",362.395274395468,5206.75396270643,0
"GH26_2004-06-24",20,"June",2004,"062404GH26","Bongo",2004-06-24,1899-12-31 16:50:00,47,-124.81,148,"Grays Harbor",26,"GH26","N","D",362.395274395468,5206.75396270643,0
"GH26_2006-06-22",27,"June",2006,"062206GH26","Bongo",2006-06-22,1899-12-31 17:23:00,47,-124.81,149.7,"Grays Harbor",26,"GH26","N","D",362.395274395468,5206.75396270643,0
"GH26_2007-06-24",30,"June",2007,"062407GH26","Bongo",2007-06-24,1899-12-31 18:03:00,47,-124.81,144.9,"Grays Harbor",26,"GH26","N","D",362.395274395468,5206.75396270643,0
"GH26_2008-06-25",33,"June",2008,"062508GH26","Bongo",2008-06-25,1899-12-31 18:31:00,47,-124.81,154.1,"Grays Harbor",26,"GH26","N","D",362.395274395468,5206.75396270643,0.0146409033648159
"GH26_2009-06-26",36,"June",2009,"062609GH26","Bongo",2009-06-26,1899-12-31 17:11:00,47,-124.81,147,"Grays Harbor",26,"GH26","N","D",362.395274395468,5206.75396270643,0
"GH26_2010-06-24",39,"June",2010,"062410GH26","Bongo",2010-06-24,1899-12-31 17:44:00,47,-124.81,146,"Grays Harbor",26,"GH26","N","D",362.395274395468,5206.75396270643,0
"GH26_2011-06-23",42,"June",2011,"062311GH26","Bongo",2011-06-23,1899-12-31 17:23:00,47,-124.81,147,"Grays Harbor",26,"GH26","N","D",362.395274395468,5206.75396270643,0
"GH26_2012-06-24",46,"June",2012,"062412GH26","Bongo",2012-06-24,1899-12-31 17:43:00,47,-124.81,154,"Grays Harbor",26,"GH26","N","D",362.395274395468,5206.75396270643,0
"GH26_2013-06-23",48,"June",2013,"062313GH26","Bongo",2013-06-23,1899-12-31 18:55:00,47,-124.81,152,"Grays Harbor",26,"GH26","N","D",362.395274395468,5206.75396270643,0
"GH26_2014-06-23",49,"June",2014,"062314GH26","Bongo",2014-06-23,1899-12-31 16:31:00,47,-124.81,149,"Grays Harbor",26,"GH26","N","D",362.395274395468,5206.75396270643,0.00222924488818874
"GH26_2015-06-24",52,"June",2015,"062415GH26","Bongo",2015-06-24,1899-12-31 20:35:00,47,-124.81,150,"Grays Harbor",26,"GH26","N","D",362.395274395468,5206.75396270643,0
"GH26_2016-06-25",55,"June",2016,"062516GH26","Bongo",2016-06-25,1899-12-31 19:33:00,47,-124.81,148,"Grays Harbor",26,"GH26","N","D",362.395274395468,5206.75396270643,0
"GH26_2017-06-24",57,"June",2017,"062417GH26","Bongo",2017-06-24,1899-12-31 18:03:00,47,-124.81,148,"Grays Harbor",26,"GH26","N","D",362.395274395468,5206.75396270643,0.0255155618359182
"GH26_2018-06-23",60,"June",2018,"062318GH26","Bongo",2018-06-23,1899-12-31 18:14:00,47,-124.81,151,"Grays Harbor",26,"GH26","N","D",362.395274395468,5206.75396270643,0
"GH26_2019-06-23",62,"June",2019,"062319GH26","Bongo",2019-06-23,1899-12-31 19:45:00,47,-124.81,150,"Grays Harbor",26,"GH26","N","D",362.395274395468,5206.75396270643,0
"GH26_2020-06-23",63,"June",2020,"062320GH26","Bongo",2020-06-23,1899-12-31 17:14:00,47,-124.81,151,"Grays Harbor",26,"GH26","N","D",362.395274395468,5206.75396270643,0
"GH26_2021-06-23",65,"June",2021,"062321GH26","Bongo",2021-06-23,1899-12-31 20:00:00,47,-124.81,150,"Grays Harbor",26,"GH26","N","D",362.395274395468,5206.75396270643,0.00200625922199468
"GH26_2022-06-23",67,"June",2022,"062322GH26","Bongo",2022-06-23,1899-12-31 19:35:00,47,-124.81,151,"Grays Harbor",26,"GH26","N","D",362.395274395468,5206.75396270643,0
"GH26_2023-06-24",69,"June",2023,"062423GH26","Bongo",2023-06-24,1899-12-31 18:48:00,47,-124.81,152,"Grays Harbor",26,"GH26","N","D",362.395274395468,5206.75396270643,0
"GH31_1999-06-17",4,"June",1999,"061799GH31","Meter",1999-06-17,1899-12-31 19:55:00,47,-124.94,175.5648,"Grays Harbor",31,"GH31","N","D",352.512312607222,5206.99058145013,0
"GH31_2001-06-26",10,"June",2001,"062601GH31","Bongo",2001-06-26,1899-12-31 18:34:00,47,-124.94,156,"Grays Harbor",31,"GH31","N","D",352.512312607222,5206.99058145013,0
"GH31_2002-06-26",13,"June",2002,"062602GH31","Bongo",2002-06-26,1899-12-31 18:38:00,47,-124.94,151,"Grays Harbor",31,"GH31","N","D",352.512312607222,5206.99058145013,0.00188456166359775
"GH31_2004-06-24",20,"June",2004,"062404GH31","Bongo",2004-06-24,1899-12-31 18:45:00,47,-124.94,149,"Grays Harbor",31,"GH31","N","D",352.512312607222,5206.99058145013,0.00303275958937814
"GH31_2006-06-22",27,"June",2006,"062206GH31","Bongo",2006-06-22,1899-12-31 19:24:00,47,-124.94,151,"Grays Harbor",31,"GH31","N","D",352.512312607222,5206.99058145013,0
"GH31_2007-06-24",30,"June",2007,"062407GH31","Bongo",2007-06-24,1899-12-31 21:05:00,47,-124.94,151.9,"Grays Harbor",31,"GH31","N","D",352.512312607222,5206.99058145013,0
"GH31_2008-06-25",33,"June",2008,"062508GH31","Bongo",2008-06-25,1899-12-31 21:23:00,47,-124.94,159.4,"Grays Harbor",31,"GH31","N","D",352.512312607222,5206.99058145013,0
"GH31_2009-06-26",36,"June",2009,"062609GH31","Bongo",2009-06-26,1899-12-31 19:28:00,47,-124.94,163,"Grays Harbor",31,"GH31","N","D",352.512312607222,5206.99058145013,0
"GH31_2010-06-24",39,"June",2010,"062410GH31","Bongo",2010-06-24,1899-12-31 20:45:00,47,-124.94,149,"Grays Harbor",31,"GH31","N","D",352.512312607222,5206.99058145013,0
"GH31_2011-06-23",42,"June",2011,"062311GH31","Bongo",2011-06-23,1899-12-31 19:53:00,47,-124.94,149,"Grays Harbor",31,"GH31","N","D",352.512312607222,5206.99058145013,0
"GH31_2012-06-24",46,"June",2012,"062412GH31","Bongo",2012-06-24,1899-12-31 21:14:00,47,-124.94,156,"Grays Harbor",31,"GH31","N","D",352.512312607222,5206.99058145013,0
"GH31_2013-06-23",48,"June",2013,"062313GH31","Bongo",2013-06-23,1899-12-31 21:15:00,47,-124.94,177,"Grays Harbor",31,"GH31","N","D",352.512312607222,5206.99058145013,0
"GH31_2014-06-23",49,"June",2014,"062314GH31","Bongo",2014-06-23,1899-12-31 18:42:00,47,-124.94,150,"Grays Harbor",31,"GH31","N","D",352.512312607222,5206.99058145013,0
"GH36_1999-06-17",4,"June",1999,"061799GH36","Meter",1999-06-17,1899-12-31 18:00:00,47,-125.06,731.52,"Grays Harbor",36,"GH36","N","D",343.389625001438,5207.22357022304,0
"GH36_2000-06-23",7,"June",2000,"062300GH36N","Meter",2000-06-23,1899-12-31 21:45:00,47,-125.06,895,"Grays Harbor",36,"GH36","N","D",343.389625001438,5207.22357022304,0
"LP04_1999-06-16",4,"June",1999,"061699LP04","Meter",1999-06-16,1899-12-31 07:40:00,47.92,-124.74,45.72,"LaPush",4,"LP04","N","D",370.005290192339,5308.87387215342,0.0121158100580432
"LP04_2000-06-25",7,"June",2000,"062500LP04D","Meter",2000-06-25,1899-12-31 16:10:00,47.92,-124.74,35,"LaPush",4,"LP04","N","D",370.005290192339,5308.87387215342,0.00359686842724821
"LP04_2001-06-24",10,"June",2001,"062401LP04","Bongo",2001-06-24,1899-12-31 06:40:00,47.92,-124.74,36,"LaPush",4,"LP04","N","D",370.005290192339,5308.87387215342,0.0914375715595555
"LP04_2002-06-28",13,"June",2002,"062802LP04","Bongo",2002-06-28,1899-12-31 06:20:00,47.92,-124.74,32,"LaPush",4,"LP04","N","D",370.005290192339,5308.87387215342,0
"LP04_2003-06-24",16,"June",2003,"062403LP04","Bongo",2003-06-24,1899-12-31 08:00:00,47.92,-124.74,32,"LaPush",4,"LP04","N","D",370.005290192339,5308.87387215342,0.2845845483639
"LP04_2004-06-22",20,"June",2004,"062204LP04","Bongo",2004-06-22,1899-12-31 07:16:00,47.92,-124.74,31,"LaPush",4,"LP04","N","D",370.005290192339,5308.87387215342,0.00218905601420577
"LP04_2005-06-12",23,"June",2005,"061205LP04","Bongo",2005-06-12,1899-12-31 06:40:00,47.92,-124.74,38,"LaPush",4,"LP04","N","D",370.005290192339,5308.87387215342,0.0395589215987818
"LP04_2006-06-20",27,"June",2006,"062006LP04","Bongo",2006-06-20,1899-12-31 07:44:00,47.92,-124.74,32.7,"LaPush",4,"LP04","N","D",370.005290192339,5308.87387215342,0
"LP04_2007-06-22",30,"June",2007,"062207LP04","Bongo",2007-06-22,1899-12-31 07:43:00,47.92,-124.74,34.1,"LaPush",4,"LP04","N","D",370.005290192339,5308.87387215342,0.0379674648990198
"LP04_2008-06-23",33,"June",2008,"062308LP04","Bongo",2008-06-23,1899-12-31 07:41:00,47.92,-124.74,29,"LaPush",4,"LP04","N","D",370.005290192339,5308.87387215342,0.0104227758750542
"LP04_2009-06-24",36,"June",2009,"062409LP04","Bongo",2009-06-24,1899-12-31 07:30:00,47.92,-124.74,29,"LaPush",4,"LP04","N","D",370.005290192339,5308.87387215342,0.143695366305989
"LP04_2010-06-22",39,"June",2010,"062210LP04","Bongo",2010-06-22,1899-12-31 07:40:00,47.92,-124.74,32,"LaPush",4,"LP04","N","D",370.005290192339,5308.87387215342,0.12548114434161
"LP04_2011-06-21",42,"June",2011,"062111LP04","Bongo",2011-06-21,1899-12-31 07:27:00,47.92,-124.74,33,"LaPush",4,"LP04","N","D",370.005290192339,5308.87387215342,0.0112936996116764
"LP04_2012-06-22",46,"June",2012,"062212LP04","Bongo",2012-06-22,1899-12-31 07:13:00,47.92,-124.74,35,"LaPush",4,"LP04","N","D",370.005290192339,5308.87387215342,0.0316299083697728
"LP04_2013-06-21",48,"June",2013,"062113LP04","Bongo",2013-06-21,1899-12-31 06:38:00,47.92,-124.74,34,"LaPush",4,"LP04","N","D",370.005290192339,5308.87387215342,0.00357252737584247
"LP04_2014-06-21",49,"June",2014,"062114LP04","Bongo",2014-06-21,1899-12-31 06:40:00,47.92,-124.74,33,"LaPush",4,"LP04","N","D",370.005290192339,5308.87387215342,0.0232509290682724
"LP04_2015-06-22",52,"June",2015,"062215LP04","Bongo",2015-06-22,1899-12-31 07:33:00,47.92,-124.74,32,"LaPush",4,"LP04","N","D",370.005290192339,5308.87387215342,0.0771750985980162
"LP04_2016-06-23",55,"June",2016,"062316LP04","Bongo",2016-06-23,1899-12-31 07:30:00,47.92,-124.74,31,"LaPush",4,"LP04","N","D",370.005290192339,5308.87387215342,0.0105578306332557
"LP04_2017-06-22",57,"June",2017,"062217LP04","Bongo",2017-06-22,1899-12-31 07:35:00,47.92,-124.74,32,"LaPush",4,"LP04","N","D",370.005290192339,5308.87387215342,0.138627474585958
"LP04_2018-06-21",60,"June",2018,"062118LP04","Bongo",2018-06-21,1899-12-31 07:29:00,47.92,-124.74,34,"LaPush",4,"LP04","N","D",370.005290192339,5308.87387215342,2.54926321591557
"LP04_2019-06-21",62,"June",2019,"062119LP04","Bongo",2019-06-21,1899-12-31 07:37:00,47.92,-124.74,31,"LaPush",4,"LP04","N","D",370.005290192339,5308.87387215342,0.012332902135642
"LP04_2020-06-21",63,"June",2020,"062120LP04","Bongo",2020-06-21,1899-12-31 06:48:00,47.92,-124.74,31,"LaPush",4,"LP04","N","D",370.005290192339,5308.87387215342,0.129932744860698
"LP04_2021-06-21",65,"June",2021,"062121LP04","Bongo",2021-06-21,1899-12-31 06:39:00,47.92,-124.74,30,"LaPush",4,"LP04","N","D",370.005290192339,5308.87387215342,0.810289900470547
"LP04_2022-06-21",67,"June",2022,"062122LP04","Bongo",2022-06-21,1899-12-31 07:40:00,47.92,-124.74,34,"LaPush",4,"LP04","N","D",370.005290192339,5308.87387215342,0.570556888285596
"LP04_2023-06-22",69,"June",2023,"062223LP04","Bongo",2023-06-22,1899-12-31 07:41:00,47.92,-124.74,32,"LaPush",4,"LP04","N","D",370.005290192339,5308.87387215342,0.657122697651011
"LP06_1999-06-16",4,"June",1999,"061699LP06","Meter",1999-06-16,1899-12-31 05:05:00,47.92,-124.79,58.5216,"LaPush",6,"LP06","N","D",366.269930691038,5308.95930387738,0.0369124737659771
"LP06_2000-06-25",7,"June",2000,"062500LP06D","Meter",2000-06-25,1899-12-31 13:33:00,47.92,-124.79,48,"LaPush",6,"LP06","N","D",366.269930691038,5308.95930387738,0.000134422655676675
"LP06_2001-06-24",10,"June",2001,"062401LP06","Bongo",2001-06-24,1899-12-31 09:13:00,47.92,-124.79,51,"LaPush",6,"LP06","N","D",366.269930691038,5308.95930387738,0
"LP06_2002-06-28",13,"June",2002,"062802LP06","Bongo",2002-06-28,1899-12-31 08:24:00,47.92,-124.79,49,"LaPush",6,"LP06","N","D",366.269930691038,5308.95930387738,0.0126022791159546
"LP06_2003-06-24",16,"June",2003,"062403LP06","Bongo",2003-06-24,1899-12-31 10:32:00,47.92,-124.79,49,"LaPush",6,"LP06","N","D",366.269930691038,5308.95930387738,0.00550075260931612
"LP06_2004-06-22",20,"June",2004,"062204LP06","Bongo",2004-06-22,1899-12-31 09:53:00,47.92,-124.79,49,"LaPush",6,"LP06","N","D",366.269930691038,5308.95930387738,0.00153848531088939
"LP06_2005-06-12",23,"June",2005,"061205LP06","Bongo",2005-06-12,1899-12-31 09:32:00,47.92,-124.79,53,"LaPush",6,"LP06","N","D",366.269930691038,5308.95930387738,0.011539383895422
"LP06_2006-06-20",27,"June",2006,"062006LP06","Bongo",2006-06-20,1899-12-31 09:25:00,47.92,-124.79,51,"LaPush",6,"LP06","N","D",366.269930691038,5308.95930387738,0.0023764902484777
"LP06_2007-06-22",30,"June",2007,"062207LP06","Bongo",2007-06-22,1899-12-31 09:27:00,47.92,-124.79,47.8,"LaPush",6,"LP06","N","D",366.269930691038,5308.95930387738,0.00180519734028207
"LP06_2008-06-23",33,"June",2008,"062308LP06","Bongo",2008-06-23,1899-12-31 09:15:00,47.92,-124.79,50.8,"LaPush",6,"LP06","N","D",366.269930691038,5308.95930387738,0.123696750530252
"LP06_2009-06-24",36,"June",2009,"062409LP06","Bongo",2009-06-24,1899-12-31 09:06:00,47.92,-124.79,47,"LaPush",6,"LP06","N","D",366.269930691038,5308.95930387738,0.00431761789117943
"LP06_2010-06-22",39,"June",2010,"062210LP06","Bongo",2010-06-22,1899-12-31 09:07:00,47.92,-124.79,49,"LaPush",6,"LP06","N","D",366.269930691038,5308.95930387738,0.0084656777031906
"LP06_2011-06-21",42,"June",2011,"062111LP06","Bongo",2011-06-21,1899-12-31 08:45:00,47.92,-124.79,45,"LaPush",6,"LP06","N","D",366.269930691038,5308.95930387738,0.0383466127883417
"LP06_2012-06-22",46,"June",2012,"062212LP06","Bongo",2012-06-22,1899-12-31 09:13:00,47.92,-124.79,58,"LaPush",6,"LP06","N","D",366.269930691038,5308.95930387738,0.0151331282196459
"LP06_2013-06-21",48,"June",2013,"062113LP06","Bongo",2013-06-21,1899-12-31 09:35:00,47.92,-124.79,51,"LaPush",6,"LP06","N","D",366.269930691038,5308.95930387738,0.00413371886312419
"LP06_2014-06-21",49,"June",2014,"062114LP06","Bongo",2014-06-21,1899-12-31 08:13:00,47.92,-124.79,50,"LaPush",6,"LP06","N","D",366.269930691038,5308.95930387738,0
"LP06_2015-06-22",52,"June",2015,"062215LP06","Bongo",2015-06-22,1899-12-31 09:32:00,47.92,-124.79,51,"LaPush",6,"LP06","N","D",366.269930691038,5308.95930387738,0
"LP06_2016-06-23",55,"June",2016,"062316LP06","Bongo",2016-06-23,1899-12-31 09:25:00,47.92,-124.79,49,"LaPush",6,"LP06","N","D",366.269930691038,5308.95930387738,0.00712291064404117
"LP06_2017-06-22",57,"June",2017,"062217LP06","Bongo",2017-06-22,1899-12-31 09:30:00,47.92,-124.79,55,"LaPush",6,"LP06","N","D",366.269930691038,5308.95930387738,0.00381237116042511
"LP06_2018-06-21",60,"June",2018,"062118LP06","Bongo",2018-06-21,1899-12-31 08:55:00,47.92,-124.79,51,"LaPush",6,"LP06","N","D",366.269930691038,5308.95930387738,2.37975663246817
"LP06_2019-06-21",62,"June",2019,"062119LP06","Bongo",2019-06-21,1899-12-31 09:48:00,47.92,-124.79,47,"LaPush",6,"LP06","N","D",366.269930691038,5308.95930387738,0.0225303486938251
"LP06_2020-06-21",63,"June",2020,"062120LP06","Bongo",2020-06-21,1899-12-31 09:28:00,47.92,-124.79,51,"LaPush",6,"LP06","N","D",366.269930691038,5308.95930387738,0.00170592986144283
"LP06_2021-06-21",65,"June",2021,"062121LP06","Bongo",2021-06-21,1899-12-31 08:40:00,47.92,-124.79,50,"LaPush",6,"LP06","N","D",366.269930691038,5308.95930387738,0.296477846469624
"LP06_2022-06-21",67,"June",2022,"062122LP06","Bongo",2022-06-21,1899-12-31 09:31:00,47.92,-124.79,53,"LaPush",6,"LP06","N","D",366.269930691038,5308.95930387738,0.113755859608445
"LP06_2023-06-22",69,"June",2023,"062223LP06","Bongo",2023-06-22,1899-12-31 09:45:00,47.92,-124.79,49,"LaPush",6,"LP06","N","D",366.269930691038,5308.95930387738,0.512866310076018
"LP09_1999-06-16",4,"June",1999,"061699LP09","Meter",1999-06-16,1899-12-31 09:37:00,47.92,-124.87,85.9536,"LaPush",9,"LP09","N","D",360.293376985415,5309.10103145395,0.0126698138135352
"LP09_2000-06-25",7,"June",2000,"062500LP09D","Meter",2000-06-25,1899-12-31 11:19:00,47.92,-124.87,75,"LaPush",9,"LP09","N","D",360.293376985415,5309.10103145395,0.00109742972498841
"LP09_2001-06-24",10,"June",2001,"062401LP09","Bongo",2001-06-24,1899-12-31 11:12:00,47.92,-124.87,79.5,"LaPush",9,"LP09","N","D",360.293376985415,5309.10103145395,0
"LP09_2002-06-28",13,"June",2002,"062802LP09","Bongo",2002-06-28,1899-12-31 11:10:00,47.92,-124.87,76,"LaPush",9,"LP09","N","D",360.293376985415,5309.10103145395,0.0084988573212364
"LP09_2003-06-24",16,"June",2003,"062403LP09","Bongo",2003-06-24,1899-12-31 13:22:00,47.92,-124.87,77,"LaPush",9,"LP09","N","D",360.293376985415,5309.10103145395,0.00602689858715586
"LP09_2004-06-22",20,"June",2004,"062204LP09","Bongo",2004-06-22,1899-12-31 11:58:00,47.92,-124.87,75,"LaPush",9,"LP09","N","D",360.293376985415,5309.10103145395,0.0558607013992614
"LP09_2005-06-12",23,"June",2005,"061205LP09","Bongo",2005-06-12,1899-12-31 13:25:00,47.92,-124.87,86,"LaPush",9,"LP09","N","D",360.293376985415,5309.10103145395,0.00437488642217706
"LP09_2006-06-20",27,"June",2006,"062006LP09","Bongo",2006-06-20,1899-12-31 11:09:00,47.92,-124.87,79,"LaPush",9,"LP09","N","D",360.293376985415,5309.10103145395,0
"LP09_2007-06-22",30,"June",2007,"062207LP09","Bongo",2007-06-22,1899-12-31 11:32:00,47.92,-124.87,80.4,"LaPush",9,"LP09","N","D",360.293376985415,5309.10103145395,0
"LP09_2008-06-23",33,"June",2008,"062308LP09","Bongo",2008-06-23,1899-12-31 11:12:00,47.92,-124.87,77.4,"LaPush",9,"LP09","N","D",360.293376985415,5309.10103145395,0.0635648079794892
"LP09_2009-06-24",36,"June",2009,"062409LP09","Bongo",2009-06-24,1899-12-31 10:52:00,47.92,-124.87,76,"LaPush",9,"LP09","N","D",360.293376985415,5309.10103145395,0
"LP09_2010-06-22",39,"June",2010,"062210LP09","Bongo",2010-06-22,1899-12-31 11:02:00,47.92,-124.87,76,"LaPush",9,"LP09","N","D",360.293376985415,5309.10103145395,0.00187994090477369
"LP09_2011-06-21",42,"June",2011,"062111LP09","Bongo",2011-06-21,1899-12-31 10:36:00,47.92,-124.87,79,"LaPush",9,"LP09","N","D",360.293376985415,5309.10103145395,0.00120346495842079
"LP09_2012-06-22",46,"June",2012,"062212LP09","Bongo",2012-06-22,1899-12-31 11:07:00,47.92,-124.87,83,"LaPush",9,"LP09","N","D",360.293376985415,5309.10103145395,0.00686983408180046
"LP09_2013-06-21",48,"June",2013,"062113LP09","Bongo",2013-06-21,1899-12-31 11:24:00,47.92,-124.87,80,"LaPush",9,"LP09","N","D",360.293376985415,5309.10103145395,0.00418236764723777
"LP09_2014-06-21",49,"June",2014,"062114LP09","Bongo",2014-06-21,1899-12-31 09:59:00,47.92,-124.87,80,"LaPush",9,"LP09","N","D",360.293376985415,5309.10103145395,0.0101111116117563
"LP09_2015-06-22",52,"June",2015,"062215LP09","Bongo",2015-06-22,1899-12-31 11:51:00,47.92,-124.87,79,"LaPush",9,"LP09","N","D",360.293376985415,5309.10103145395,0.0311269201999028
"LP09_2016-06-23",55,"June",2016,"062316LP09","Bongo",2016-06-23,1899-12-31 11:27:00,47.92,-124.87,79,"LaPush",9,"LP09","N","D",360.293376985415,5309.10103145395,0
"LP09_2017-06-22",57,"June",2017,"062217LP09","Bongo",2017-06-22,1899-12-31 11:46:00,47.92,-124.87,81,"LaPush",9,"LP09","N","D",360.293376985415,5309.10103145395,0.000673013046375347
"LP09_2018-06-21",60,"June",2018,"062118LP09","Bongo",2018-06-21,1899-12-31 10:51:00,47.92,-124.87,80,"LaPush",9,"LP09","N","D",360.293376985415,5309.10103145395,0.0540102048004156
"LP09_2019-06-21",62,"June",2019,"062119LP09","Bongo",2019-06-21,1899-12-31 12:07:00,47.92,-124.87,82,"LaPush",9,"LP09","N","D",360.293376985415,5309.10103145395,0.01673459020639
"LP09_2020-06-21",63,"June",2020,"062120LP09","Bongo",2020-06-21,1899-12-31 11:45:00,47.92,-124.87,77,"LaPush",9,"LP09","N","D",360.293376985415,5309.10103145395,0.00712301790548521
"LP09_2021-06-21",65,"June",2021,"062121LP09","Bongo",2021-06-21,1899-12-31 10:59:00,47.92,-124.87,78,"LaPush",9,"LP09","N","D",360.293376985415,5309.10103145395,0.163350337670508
"LP09_2022-06-21",67,"June",2022,"062122LP09","Bongo",2022-06-21,1899-12-31 11:33:00,47.92,-124.87,82,"LaPush",9,"LP09","N","D",360.293376985415,5309.10103145395,0.0276000310566014
"LP09_2023-06-22",69,"June",2023,"062223LP09","Bongo",2023-06-22,1899-12-31 12:06:00,47.92,-124.87,76,"LaPush",9,"LP09","N","D",360.293376985415,5309.10103145395,0.0328310016786059
"LP12_1999-06-16",4,"June",1999,"061699LP12","Meter",1999-06-16,1899-12-31 11:25:00,47.92,-124.95,109.728,"LaPush",12,"LP12","N","D",354.316850777205,5309.24895860564,0.00714988038582271
"LP12_2001-06-24",10,"June",2001,"062401LP12","Bongo",2001-06-24,1899-12-31 13:00:00,47.92,-124.95,107,"LaPush",12,"LP12","N","D",354.316850777205,5309.24895860564,0
"LP12_2003-06-24",16,"June",2003,"062403LP12","Bongo",2003-06-24,1899-12-31 15:22:00,47.92,-124.95,102,"LaPush",12,"LP12","N","D",354.316850777205,5309.24895860564,0
"LP12_2004-06-22",20,"June",2004,"062204LP12","Bongo",2004-06-22,1899-12-31 13:44:00,47.92,-124.95,101,"LaPush",12,"LP12","N","D",354.316850777205,5309.24895860564,0
"LP12_2005-06-12",23,"June",2005,"061205LP12","Bongo",2005-06-12,1899-12-31 15:00:00,47.92,-124.95,105,"LaPush",12,"LP12","N","D",354.316850777205,5309.24895860564,0
"LP12_2006-06-20",27,"June",2006,"062006LP12","Bongo",2006-06-20,1899-12-31 12:33:00,47.92,-124.95,102.7,"LaPush",12,"LP12","N","D",354.316850777205,5309.24895860564,0
"LP12_2007-06-22",30,"June",2007,"062207LP12","Bongo",2007-06-22,1899-12-31 13:42:00,47.92,-124.95,102.7,"LaPush",12,"LP12","N","D",354.316850777205,5309.24895860564,0
"LP12_2008-06-23",33,"June",2008,"062308LP12","Bongo",2008-06-23,1899-12-31 13:18:00,47.92,-124.95,107.2,"LaPush",12,"LP12","N","D",354.316850777205,5309.24895860564,0
"LP12_2009-06-24",36,"June",2009,"062409LP12","Bongo",2009-06-24,1899-12-31 12:40:00,47.92,-124.95,103,"LaPush",12,"LP12","N","D",354.316850777205,5309.24895860564,0
"LP12_2010-06-22",39,"June",2010,"062210LP12","Bongo",2010-06-22,1899-12-31 12:55:00,47.92,-124.95,102,"LaPush",12,"LP12","N","D",354.316850777205,5309.24895860564,0
"LP12_2011-06-21",42,"June",2011,"062111LP12","Bongo",2011-06-21,1899-12-31 12:30:00,47.92,-124.95,104,"LaPush",12,"LP12","N","D",354.316850777205,5309.24895860564,0.00464224468538488
